759	650
878	625
565	459
640	603
657	806
749	434
652	508
733	587
509	481
633	637
601	781
562	373
599	601
636	635
561	676
686	612
600	667
567	671
589	756
831	504
399	600
543	549
605	765
673	479
651	624
683	563
418	665
685	468
678	568
423	665
743	547
467	706
577	520
632	493
620	631
634	783
670	676
677	689
598	589
727	492
531	627
504	627
694	657
595	487
698	576
610	624
504	593
692	623
470	637
764	546
513	502
589	355
550	422
609	516
485	573
674	495
589	499
448	578
616	432
598	547
647	650
700	736
694	631
540	571
489	692
513	486
561	635
718	687
495	579
493	648
632	477
499	617
610	482
677	655
498	628
494	617
543	623
579	534
662	609
590	587
718	537
636	700
681	456
634	680
600	673
658	565
578	529
678	660
644	572
636	498
446	481
564	634
585	517
721	596
594	623
660	709
375	591
380	578
427	621
575	695
568	603
712	639
395	733
617	672
602	738
566	651
753	610
629	775
720	631
590	524
649	443
669	487
510	710
484	588
568	539
729	652
681	717
784	629
415	482
436	707
681	718
734	642
706	624
647	630
551	680
539	638
661	473
623	463
739	614
526	565
588	444
565	503
560	552
629	750
656	674
599	773
534	579
402	700
533	636
420	551
428	708
321	583
760	377
634	531
357	612
621	599
612	582
625	684
665	506
528	679
491	383
428	419
756	720
496	645
648	410
577	547
540	614
582	674
544	744
592	734
515	711
461	544
716	694
749	543
688	602
609	613
769	554
545	616
606	566
417	481
736	587
688	713
612	643
528	609
521	556
495	872
519	800
590	509
495	588
460	535
487	567
584	707
676	591
529	530
720	351
609	702
515	701
592	564
622	572
610	567
592	511
722	616
404	754
559	625
543	707
653	472
502	473
677	544
613	543
560	630
485	629
687	743
755	601
502	671
624	611
458	700
544	693
792	644
669	654
437	612
585	813
606	703
629	593
392	640
640	593
522	565
664	641
736	687
545	689
590	439
536	505
611	563
501	643
534	526
675	492
472	560
577	636
531	543
539	760
732	762
761	494
614	516
546	699
641	581
694	384
561	691
481	545
572	484
661	790
524	695
616	413
671	496
470	594
647	389
816	573
592	563
693	531
601	572
470	528
654	625
541	552
594	618
597	446
416	608
490	541
539	717
492	699
408	531
520	527
506	603
734	702
547	427
662	852
699	696
515	536
596	552
502	492
590	655
695	509
524	639
360	559
528	599
572	681
703	529
564	728
534	669
716	479
741	589
588	611
500	861
666	576
586	685
561	872
680	453
666	595
683	585
788	498
779	648
491	584
620	628
538	633
494	442
628	554
631	563
521	385
573	716
556	433
468	690
558	483
589	607
617	628
784	364
480	683
765	702
689	432
646	716
658	437
634	609
471	689
637	734
727	558
516	362
709	676
495	694
638	623
657	661
493	695
808	713
758	524
573	587
657	662
598	752
473	550
657	630
684	678
561	600
681	447
432	576
635	605
610	516
746	523
502	499
667	501
646	607
528	750
435	735
511	650
623	639
662	653
628	635
657	448
684	498
582	797
595	503
732	579
844	562
659	527
541	705
497	556
628	634
535	685
332	502
584	605
531	604
494	576
630	756
548	640
502	734
469	581
664	604
565	565
682	466
533	619
672	774
493	680
521	529
524	565
555	572
575	657
577	593
668	462
301	567
788	557
769	691
552	747
535	564
583	627
560	363
684	548
761	577
551	489
749	615
431	617
669	844
606	560
721	578
574	560
483	655
527	724
623	707
699	558
648	621
759	448
562	546
690	602
766	572
734	657
555	446
552	590
575	536
553	509
625	766
830	470
892	706
486	667
584	736
634	446
679	493
485	615
561	640
747	435
584	723
475	512
590	567
562	755
527	443
580	669
477	574
547	533
759	613
671	690
676	590
563	370
454	618
400	415
764	702
588	604
625	595
383	531
570	637
675	654
693	634
555	601
646	659
590	573
507	530
548	594
543	708
473	711
617	736
711	665
618	741
703	577
566	530
666	775
585	738
545	558
560	615
506	769
682	523
541	747
483	679
678	692
567	582
511	718
608	406
484	711
486	714
609	583
486	565
559	471
621	464
589	657
601	453
608	597
607	689
552	533
584	334
693	579
595	522
517	540
434	660
684	535
506	497
736	627
787	622
797	566
469	648
615	439
556	547
565	571
528	692
578	790
641	584
795	523
444	576
634	672
677	473
474	519
560	668
510	581
667	643
687	626
650	642
538	631
615	737
676	604
493	718
676	702
484	610
680	564
635	717
430	578
538	642
612	471
727	805
588	640
759	663
483	472
373	618
467	574
450	512
580	630
649	517
735	697
571	586
625	756
686	506
580	701
644	646
664	624
735	594
569	748
605	541
697	373
481	581
651	594
641	641
500	695
475	689
505	395
614	522
573	594
497	768
679	578
699	624
619	701
476	363
747	543
730	565
711	834
632	620
675	691
611	484
501	753
479	546
679	601
623	647
593	439
604	647
605	553
506	737
526	659
676	544
740	492
578	629
448	534
601	443
716	601
707	631
528	550
742	570
592	556
552	465
591	770
660	518
639	581
488	723
492	569
496	584
551	488
820	690
514	490
685	567
525	526
548	411
590	508
562	671
787	766
356	449
466	552
722	699
484	791
574	563
560	531
717	659
566	496
661	476
593	535
508	804
633	582
511	508
598	596
672	611
669	661
390	505
799	694
634	503
693	643
530	650
547	573
718	746
663	652
505	548
519	540
532	589
681	400
681	414
800	607
728	498
403	677
678	694
554	592
485	612
463	584
663	545
441	486
647	612
733	717
626	655
580	418
746	667
610	615
658	724
674	654
603	524
451	706
502	687
788	659
768	556
668	628
632	481
670	455
683	597
599	576
570	543
700	550
544	640
703	735
621	526
584	515
591	670
471	647
882	485
684	537
550	616
378	361
588	653
729	662
682	723
642	536
559	629
641	613
665	566
512	466
493	641
698	595
508	256
423	676
702	669
658	471
552	679
382	633
503	624
738	700
548	695
