737	734
581	704
477	633
578	550
501	572
715	624
678	613
748	481
630	675
677	574
631	547
337	415
805	525
680	702
574	542
744	403
687	739
452	664
721	675
544	490
536	561
458	389
588	528
704	448
722	758
643	605
483	665
583	540
613	577
624	568
790	504
433	471
513	696
685	679
668	725
503	703
524	630
600	706
557	519
702	598
610	579
516	637
553	762
600	572
553	634
523	667
511	436
655	571
537	768
590	696
637	510
540	664
554	697
491	595
329	608
700	486
654	623
548	730
669	473
575	654
671	670
542	719
679	568
570	399
651	487
617	607
501	566
650	519
587	598
563	623
731	578
618	585
630	516
629	663
566	704
676	641
570	459
630	511
582	561
450	473
558	760
573	785
518	730
711	410
792	708
467	639
638	542
722	515
663	490
803	629
900	545
541	605
659	483
677	535
557	500
662	809
635	510
587	661
519	423
497	621
722	619
618	611
629	510
524	597
715	528
661	630
469	497
525	358
469	687
477	548
620	592
523	659
602	724
509	618
576	801
548	502
490	732
782	617
774	598
744	561
580	779
481	550
612	435
673	682
699	470
667	697
558	710
343	496
556	542
528	712
577	530
602	578
699	575
573	621
573	628
688	694
595	486
661	437
522	581
658	715
568	666
435	652
623	690
646	630
722	657
785	725
649	579
524	501
535	673
541	631
709	708
621	532
674	645
464	591
648	642
578	462
584	548
614	601
512	450
620	408
602	595
548	490
632	556
646	386
498	684
781	517
573	735
668	426
482	658
371	673
435	668
445	624
506	557
619	435
784	384
514	720
639	579
532	784
601	575
619	655
708	486
541	432
596	425
614	491
609	424
599	606
550	772
714	410
558	580
616	619
668	724
637	601
650	588
691	476
636	880
602	487
616	687
625	781
541	764
861	617
681	558
640	759
571	514
747	708
645	756
504	516
786	597
556	781
550	379
585	639
575	558
635	695
587	553
474	338
536	657
572	555
383	454
554	685
489	692
550	560
602	582
698	480
424	519
557	463
645	461
568	586
572	612
752	606
606	546
709	575
419	455
815	665
638	716
542	771
584	459
607	533
522	461
706	457
540	773
663	571
602	529
687	696
640	746
714	531
498	637
348	597
380	400
679	438
492	584
584	555
564	562
491	735
662	701
650	752
517	575
607	594
604	515
459	428
802	563
735	569
557	679
496	443
758	554
556	502
555	659
735	524
608	542
522	435
601	577
357	461
837	773
657	626
472	518
516	390
672	495
622	596
563	580
571	671
411	681
598	526
689	773
616	309
560	746
510	714
711	660
800	707
556	400
542	482
675	513
540	601
554	648
702	630
651	680
639	692
676	607
499	626
537	562
532	511
625	492
635	521
582	572
688	699
549	508
596	562
735	631
493	606
374	744
433	650
621	734
483	569
729	589
627	596
416	461
444	576
587	586
665	697
690	561
612	739
453	540
677	474
783	687
554	672
643	585
555	659
545	636
619	678
551	516
531	649
589	526
466	416
549	531
522	621
713	553
451	561
621	724
599	542
504	422
505	581
533	640
326	661
534	478
594	536
563	733
680	662
585	573
365	472
737	489
505	607
592	663
551	562
681	722
681	548
567	606
573	726
754	551
554	572
587	673
526	511
618	611
485	647
559	505
601	573
587	613
528	552
471	369
500	751
607	653
487	598
561	442
476	610
525	494
731	491
490	536
465	554
463	623
403	649
573	664
605	742
785	528
494	736
671	608
616	641
592	602
583	455
487	552
604	591
564	578
681	675
657	610
598	416
506	598
601	576
420	624
557	646
625	587
710	609
667	580
617	704
536	738
539	658
689	534
482	505
552	557
751	589
623	592
559	617
764	766
458	619
771	744
494	590
676	730
778	738
502	483
694	680
596	533
501	632
375	524
534	841
505	482
672	669
782	363
484	678
379	681
714	573
471	574
578	585
523	574
455	764
717	645
648	713
683	529
744	726
517	668
695	684
510	563
587	570
665	670
555	520
503	616
529	622
706	484
629	471
649	657
613	801
643	634
712	707
644	770
663	516
603	667
689	424
625	684
609	572
601	549
748	557
638	625
628	342
513	535
743	672
348	701
520	500
656	656
532	651
733	597
529	704
437	373
543	598
496	466
641	514
687	668
643	391
657	488
701	605
650	446
485	535
685	401
606	649
471	766
543	614
387	664
652	765
642	554
499	731
712	593
671	592
646	620
504	470
611	546
493	415
624	521
638	613
806	601
663	584
728	542
509	578
740	602
806	565
602	676
713	484
779	596
864	533
636	643
555	697
681	714
394	528
696	638
725	551
677	629
686	428
476	751
680	372
864	628
709	309
524	594
687	510
630	455
571	527
487	786
678	499
617	814
593	586
673	603
528	430
571	628
664	710
550	523
658	723
803	642
616	641
574	664
577	630
668	582
462	582
555	611
434	660
384	756
587	448
613	841
449	724
413	547
729	658
375	422
545	556
661	888
607	445
543	630
587	617
712	620
528	803
506	550
623	692
684	632
684	761
578	566
627	570
512	595
534	652
641	586
584	589
292	556
618	756
535	559
602	702
608	392
436	325
619	688
515	572
619	557
679	598
682	496
625	521
456	607
688	596
414	476
549	562
450	469
665	720
552	629
464	586
759	682
685	625
604	656
526	657
735	565
593	600
579	574
531	555
577	712
566	589
556	714
629	599
607	436
686	423
653	643
574	485
657	553
600	620
495	646
586	619
416	735
574	645
500	614
598	551
666	491
625	737
404	747
747	657
625	670
485	626
602	482
591	596
487	549
406	577
746	747
479	507
662	843
635	610
709	681
684	539
656	626
764	462
604	655
710	662
641	222
848	511
759	545
390	611
555	561
569	669
616	468
562	545
571	744
647	741
566	594
606	687
498	490
540	793
649	634
746	638
708	437
579	556
604	724
469	754
749	611
617	651
483	474
